,zip,year,efficiency
890,11001,2016,10.278683385579935
891,11001,2017,11.322822822822824
892,11001,2018,7.843032786885244
893,11004,2010,6.994545454545453
894,11004,2011,6.919811320754716
895,11004,2012,8.287649402390441
896,11004,2013,5.883333333333337
897,11004,2014,8.469090909090916
898,11004,2015,10.135581395348831
899,11004,2016,10.722284644194755
900,11004,2017,9.121294363256784
901,11004,2018,7.2572580645161295
902,11005,2012,2.25
903,11005,2013,2.8
904,11005,2014,12.6
905,11005,2015,2.2
906,11005,2017,4.5
907,11005,2018,7.75
908,11040,2010,9.044444444444444
909,11040,2011,8.13148148148148
910,11040,2012,9.23913043478261
911,11040,2013,5.607936507936508
912,11040,2014,10.237179487179487
913,11040,2015,9.211029411764704
914,11040,2016,8.733333333333336
915,11040,2017,11.213017751479292
916,11040,2018,9.080357142857146
917,11096,2017,0.1
918,11101,2010,6.296963946869064
919,11101,2011,6.271125143513202
920,11101,2012,7.1020060180541575
921,11101,2013,6.822671888598768
922,11101,2014,7.043727794479342
923,11101,2015,9.059049227799218
924,11101,2016,9.839197955573034
925,11101,2017,8.258523107836567
926,11101,2018,9.558929692404263
927,11102,2010,5.5644886363636346
928,11102,2011,5.947940074906363
929,11102,2012,6.058828006088278
930,11102,2013,6.62003816793893
931,11102,2014,6.103674436981424
932,11102,2015,8.401390301797244
933,11102,2016,8.852944693572482
934,11102,2017,7.0448637316561715
935,11102,2018,8.534918478260888
936,11103,2010,4.405445544554455
937,11103,2011,5.748154981549821
938,11103,2012,6.1636264929424405
939,11103,2013,6.764137264378915
940,11103,2014,6.516871880199648
941,11103,2015,8.56017231795442
942,11103,2016,9.449309551208298
943,11103,2017,7.239906565035625
944,11103,2018,8.439478785268143
945,11104,2010,4.8628691983122385
946,11104,2011,5.457906458797318
947,11104,2012,7.450697674418594
948,11104,2013,6.91940018744142
949,11104,2014,8.984853051996982
950,11104,2015,10.144240317775564
951,11104,2016,11.127005347593554
952,11104,2017,10.119826756496618
953,11104,2018,11.011988130563818
954,11105,2010,5.452147239263807
955,11105,2011,5.784688239936856
956,11105,2012,5.606233766233764
957,11105,2013,6.350065359477113
958,11105,2014,6.2747485442032955
959,11105,2015,8.326254826254829
960,11105,2016,9.308238172920076
961,11105,2017,6.9203795892968225
962,11105,2018,8.438196663116793
963,11106,2010,5.479411764705888
964,11106,2011,5.699935897435893
965,11106,2012,6.147823691460067
966,11106,2013,6.152677405311264
967,11106,2014,6.264177563661387
968,11106,2015,8.291902468392527
969,11106,2016,9.295399579390105
970,11106,2017,7.149602696845662
971,11106,2018,7.981259150805279
972,11109,2010,1.7
973,11109,2011,5.225714285714285
974,11109,2012,5.996428571428572
975,11109,2013,5.791935483870969
976,11109,2014,8.22528735632184
977,11109,2015,8.149565217391306
978,11109,2016,9.585507246376812
979,11109,2017,9.26994219653179
980,11109,2018,9.902487562189057
981,11201,2010,5.288071570576543
982,11201,2011,6.025015365703753
983,11201,2012,5.8140736342042745
984,11201,2013,5.553204859656472
985,11201,2014,5.490932069510259
986,11201,2015,6.861971451656357
987,11201,2016,6.585764131193302
988,11201,2017,6.0799069373942265
989,11201,2018,6.059898190045249
990,11203,2010,5.649421965317921
991,11203,2011,6.420966151823862
992,11203,2012,7.171891573364759
993,11203,2013,6.845933429811859
994,11203,2014,7.347073010304772
995,11203,2015,6.710968518147166
996,11203,2016,7.114786509386926
997,11203,2017,6.74463742943985
998,11203,2018,8.683189797946342
999,11204,2010,5.511252268602533
1000,11204,2011,6.063893967093246
1001,11204,2012,6.216408222142103
1002,11204,2013,5.3955628896222985
1003,11204,2014,6.125851763299449
1004,11204,2015,6.427022375215171
1005,11204,2016,6.601997716894977
1006,11204,2017,5.981963660610108
1007,11204,2018,4.7850198266999495
1008,11205,2010,5.768750000000002
1009,11205,2011,5.954646324549238
1010,11205,2012,6.199059561128529
1011,11205,2013,5.822050447518306
1012,11205,2014,5.994950105836107
1013,11205,2015,6.621432332806758
1014,11205,2016,6.958687040181082
1015,11205,2017,5.113785123966936
1016,11205,2018,5.796783477230387
1017,11206,2010,5.520719424460428
1018,11206,2011,6.079822616407977
1019,11206,2012,6.593151969981249
1020,11206,2013,6.431307955100046
1021,11206,2014,6.31358514521504
1022,11206,2015,7.423524678111593
1023,11206,2016,6.960823930726846
1024,11206,2017,5.974415075249783
1025,11206,2018,6.6044604498357415
1026,11207,2010,5.358816425120764
1027,11207,2011,6.013393412057175
1028,11207,2012,6.3568313953488245
1029,11207,2013,6.439261252446187
1030,11207,2014,6.975775264502014
1031,11207,2015,7.048461868650734
1032,11207,2016,7.706851464435138
1033,11207,2017,7.256000000000016
1034,11207,2018,6.666400869880401
1035,11208,2010,6.231077348066304
1036,11208,2011,6.494222078760486
1037,11208,2012,6.022490347490349
1038,11208,2013,6.228174037089869
1039,11208,2014,7.107192619092441
1040,11208,2015,7.516476747767144
1041,11208,2016,8.188152948801038
1042,11208,2017,7.204709703613455
1043,11208,2018,6.651754481260192
1044,11209,2010,5.042320261437907
1045,11209,2011,4.910471441523105
1046,11209,2012,6.05086086551884
1047,11209,2013,6.256456820016147
1048,11209,2014,6.755172413793095
1049,11209,2015,5.695494296577912
1050,11209,2016,7.447334123222718
1051,11209,2017,7.312220064724822
1052,11209,2018,7.158439464775027
1053,11210,2010,5.431934306569342
1054,11210,2011,6.436351590106006
1055,11210,2012,8.059683794466405
1056,11210,2013,7.594539391413099
1057,11210,2014,7.279902940336838
1058,11210,2015,8.792371995820266
1059,11210,2016,8.728179658820965
1060,11210,2017,9.05793901156677
1061,11210,2018,8.551175148170847
1062,11211,2010,5.464729867482163
1063,11211,2011,6.237190702324416
1064,11211,2012,5.845161290322603
1065,11211,2013,5.896071829405174
1066,11211,2014,6.347405112316034
1067,11211,2015,7.203013863773377
1068,11211,2016,6.843752746447935
1069,11211,2017,6.217678973137452
1070,11211,2018,5.736471259449407
1071,11212,2010,5.416783216783221
1072,11212,2011,5.910907335907354
1073,11212,2012,7.453725243634067
1074,11212,2013,6.734989397152381
1075,11212,2014,6.123756111590435
1076,11212,2015,5.822146226415085
1077,11212,2016,6.876769614425504
1078,11212,2017,6.7834981125292
1079,11212,2018,6.777777777777777
1080,11213,2010,5.208856088560883
1081,11213,2011,6.100953206239168
1082,11213,2012,6.574165636588377
1083,11213,2013,7.108220979940798
1084,11213,2014,7.034435501413972
1085,11213,2015,7.533215613382895
1086,11213,2016,7.277587476979752
1087,11213,2017,6.968049728049721
1088,11213,2018,7.979357298474939
1089,11214,2010,5.791971830985912
1090,11214,2011,6.448450830713974
1091,11214,2012,6.820239149689989
1092,11214,2013,5.9242340926944275
1093,11214,2014,6.487465940054497
1094,11214,2015,6.523165595211705
1095,11214,2016,6.557796014067963
1096,11214,2017,6.402099629477134
1097,11214,2018,4.694356881508587
1098,11215,2010,5.741711229946526
1099,11215,2011,6.309627016129035
1100,11215,2012,8.071531791907525
1101,11215,2013,6.597564870259476
1102,11215,2014,6.270385050962638
1103,11215,2015,6.238061224489775
1104,11215,2016,7.2157764255127015
1105,11215,2017,7.067167089101175
1106,11215,2018,7.265268253327969
1107,11216,2010,4.780903490759755
1108,11216,2011,5.017496751840628
1109,11216,2012,5.474605451936871
1110,11216,2013,5.668036912751681
1111,11216,2014,5.3088389784459356
1112,11216,2015,5.695171656999507
1113,11216,2016,6.161842290873215
1114,11216,2017,5.989749563191606
1115,11216,2018,8.112005938021893
1116,11217,2010,5.538911290322576
1117,11217,2011,5.551091500232247
1118,11217,2012,7.0721208963001665
1119,11217,2013,5.9130697862041215
1120,11217,2014,5.2255469301340804
1121,11217,2015,5.337479496992886
1122,11217,2016,5.181877953564826
1123,11217,2017,5.049032595433144
1124,11217,2018,5.895263157894722
1125,11218,2010,5.199671052631584
1126,11218,2011,6.244880073800746
1127,11218,2012,6.9389151958674296
1128,11218,2013,6.145705521472398
1129,11218,2014,6.658729797404957
1130,11218,2015,7.511100798217932
1131,11218,2016,7.6266832917705845
1132,11218,2017,7.788125178622424
1133,11218,2018,8.683566498787535
1134,11219,2010,5.434334763948499
1135,11219,2011,5.869554455445549
1136,11219,2012,7.064316905801625
1137,11219,2013,6.05078251484079
1138,11219,2014,6.4302893890675294
1139,11219,2015,6.691365888181173
1140,11219,2016,7.1581395348837065
1141,11219,2017,7.454369130257262
1142,11219,2018,7.788320814150688
1143,11220,2010,5.4304615384615404
1144,11220,2011,6.055164930555562
1145,11220,2012,7.25448477263247
1146,11220,2013,6.130167597765369
1147,11220,2014,7.336506080449014
1148,11220,2015,8.629457104557622
1149,11220,2016,9.51425705909581
1150,11220,2017,8.76548939082817
1151,11220,2018,8.258845707656574
1152,11221,2010,5.22922297297297
1153,11221,2011,5.944838709677421
1154,11221,2012,7.004012944983807
1155,11221,2013,6.1098373766995335
1156,11221,2014,6.267357142857141
1157,11221,2015,6.6261621315192825
1158,11221,2016,6.534701223902078
1159,11221,2017,6.021310584655495
1160,11221,2018,6.834223977695178
1161,11222,2010,5.2407821229050295
1162,11222,2011,4.792132352941174
1163,11222,2012,4.343955321944809
1164,11222,2013,4.48914807302232
1165,11222,2014,4.6685670847586564
1166,11222,2015,5.626717305151904
1167,11222,2016,6.343414888079135
1168,11222,2017,6.422038813294632
1169,11222,2018,6.205315697529332
1170,11223,2010,6.0759385665528995
1171,11223,2011,7.194462409054169
1172,11223,2012,7.899238026124818
1173,11223,2013,6.84974276527328
1174,11223,2014,7.675953608247418
1175,11223,2015,8.22702757502026
1176,11223,2016,8.698616236162357
1177,11223,2017,7.8725840023788045
1178,11223,2018,6.52444381864263
1179,11224,2010,6.230136986301371
1180,11224,2011,6.560264105642253
1181,11224,2012,6.852957746478872
1182,11224,2013,7.6264705882352954
1183,11224,2014,7.550820707070709
1184,11224,2015,8.494980479643061
1185,11224,2016,9.166329113924046
1186,11224,2017,10.019326923076909
1187,11224,2018,8.540922920892514
1188,11225,2010,5.321634615384617
1189,11225,2011,6.757894736842111
1190,11225,2012,6.434085778781033
1191,11225,2013,7.279502118644064
1192,11225,2014,8.496784232365153
1193,11225,2015,8.325539850804885
1194,11225,2016,8.185961043733913
1195,11225,2017,7.415368027602071
1196,11225,2018,8.116722357229646
1197,11226,2010,5.667532467532468
1198,11226,2011,6.45332749562173
1199,11226,2012,8.193004926108385
1200,11226,2013,7.8804115614200425
1201,11226,2014,7.419082414949676
1202,11226,2015,8.536231281198008
1203,11226,2016,8.760093896713647
1204,11226,2017,8.05418399168395
1205,11226,2018,8.507669229326806
1206,11228,2010,5.179863481228668
1207,11228,2011,5.545346320346325
1208,11228,2012,6.272298850574707
1209,11228,2013,5.654986276303749
1210,11228,2014,6.280323450134765
1211,11228,2015,5.9886448404475825
1212,11228,2016,6.478127544097678
1213,11228,2017,6.318375802776015
1214,11228,2018,5.660530679933647
1215,11229,2010,5.784412470023982
1216,11229,2011,6.781068342498041
1217,11229,2012,8.157976653696503
1218,11229,2013,7.443845039826223
1219,11229,2014,8.427908261950808
1220,11229,2015,9.388682432432436
1221,11229,2016,10.326861432339172
1222,11229,2017,8.85008141849102
1223,11229,2018,8.666143621930907
1224,11230,2010,5.078281622911691
1225,11230,2011,6.182140554480978
1226,11230,2012,7.977565328234556
1227,11230,2013,7.200267062314545
1228,11230,2014,7.298591549295801
1229,11230,2015,9.270436472875035
1230,11230,2016,9.447417688831491
1231,11230,2017,8.692382191384775
1232,11230,2018,8.665265486725652
1233,11231,2010,5.7530674846625764
1234,11231,2011,6.263378995433798
1235,11231,2012,6.006949806949802
1236,11231,2013,5.165489130434782
1237,11231,2014,4.934246575342461
1238,11231,2015,5.9961743341404246
1239,11231,2016,6.011636927851049
1240,11231,2017,5.472088583428793
1241,11231,2018,5.048479868529168
1242,11232,2010,4.794358974358974
1243,11232,2011,6.432795698924729
1244,11232,2012,6.742534722222221
1245,11232,2013,6.11241635687732
1246,11232,2014,7.873323092677926
1247,11232,2015,9.699164578111937
1248,11232,2016,9.889071523767212
1249,11232,2017,8.743078083741986
1250,11232,2018,9.243002977456397
1251,11233,2010,5.521329639889195
1252,11233,2011,6.514162627894457
1253,11233,2012,7.731858407079647
1254,11233,2013,6.853664825046045
1255,11233,2014,7.106101073579477
1256,11233,2015,7.325857815653736
1257,11233,2016,6.912783819881694
1258,11233,2017,6.224175824175824
1259,11233,2018,6.4502442098629205
1260,11234,2010,5.916599190283397
1261,11234,2011,6.628624409979762
1262,11234,2012,7.003826691967107
1263,11234,2013,6.85242985971945
1264,11234,2014,6.613736773714504
1265,11234,2015,8.074631268436585
1266,11234,2016,8.049579931369061
1267,11234,2017,9.004996206784446
1268,11234,2018,7.800012931591876
1269,11235,2010,5.826805778491167
1270,11235,2011,7.268181818181804
1271,11235,2012,7.722511747116607
1272,11235,2013,7.561364507474136
1273,11235,2014,7.621998956158666
1274,11235,2015,9.357705192629838
1275,11235,2016,10.04920745514717
1276,11235,2017,8.878635064716722
1277,11235,2018,8.639082855653985
1278,11236,2010,5.309523809523809
1279,11236,2011,5.499558273870206
1280,11236,2012,6.29704718417046
1281,11236,2013,6.265018315018318
1282,11236,2014,7.293603561387074
1283,11236,2015,7.9125885269121845
1284,11236,2016,8.97901779150121
1285,11236,2017,8.520487220447286
1286,11236,2018,8.336348305994155
1287,11237,2010,5.18484251968504
1288,11237,2011,5.512001943634601
1289,11237,2012,6.792362270450751
1290,11237,2013,5.9226020892687705
1291,11237,2014,5.5944130287265335
1292,11237,2015,5.744457852094455
1293,11237,2016,6.522685247219638
1294,11237,2017,5.676745576279294
1295,11237,2018,6.72338892029394
1296,11238,2010,6.173380035026272
1297,11238,2011,5.984744551625584
1298,11238,2012,6.300963192294469
1299,11238,2013,6.229238754325255
1300,11238,2014,6.018956297252444
1301,11238,2015,6.519161769254541
1302,11238,2016,6.274131480491694
1303,11238,2017,5.942186873412637
1304,11238,2018,6.953964608942263
1305,11239,2010,11.551999999999998
1306,11239,2011,5.27704918032787
1307,11239,2012,5.536507936507936
1308,11239,2013,6.552857142857142
1309,11239,2014,7.156872037914693
1310,11239,2015,6.762207357859532
1311,11239,2016,9.412350597609551
1312,11239,2017,7.204180064308682
1313,11239,2018,7.016040100250632
1314,11241,2014,1.525
1315,11241,2017,10.8
1316,11242,2013,5.0
1317,11242,2014,11.533333333333331
1318,11242,2015,0.6
1319,11242,2016,8.7
1320,11242,2018,1.7
1321,11243,2011,9.2
1322,11249,2012,5.368256880733947
1323,11249,2013,5.9032868525896465
1324,11249,2014,6.00159896283492
1325,11249,2015,7.137865876250468
1326,11249,2016,7.375954738330981
1327,11249,2017,6.354694229112863
1328,11249,2018,5.914853300733508
1329,11251,2013,0.1
1330,11251,2014,1.6500000000000001
1331,11251,2015,0.26666666666666666
1332,11251,2016,2.663636363636364
1333,11251,2017,1.2000000000000002
1334,11251,2018,0.5
1335,11354,2010,3.486197916666669
1336,11354,2011,4.295424836601305
1337,11354,2012,5.031999999999996
1338,11354,2013,5.994240542066635
1339,11354,2014,5.298365840801263
1340,11354,2015,6.452072219942555
1341,11354,2016,5.739100346020769
1342,11354,2017,5.269318866787217
1343,11354,2018,5.559041680341313
1344,11355,2010,3.988198757763977
1345,11355,2011,4.07391304347826
1346,11355,2012,5.5767066180302365
1347,11355,2013,5.814138702460855
1348,11355,2014,5.746490299823645
1349,11355,2015,6.257384196185295
1350,11355,2016,6.118806214227315
1351,11355,2017,5.444761904761899
1352,11355,2018,6.109412435824304
1353,11356,2010,3.997735849056605
1354,11356,2011,4.2043607532210086
1355,11356,2012,5.54300111982083
1356,11356,2013,6.010269799825929
1357,11356,2014,5.683574610244992
1358,11356,2015,6.7173604060913705
1359,11356,2016,6.250938967136142
1360,11356,2017,5.689303238469084
1361,11356,2018,6.146418539325844
1362,11357,2010,3.3355855855855863
1363,11357,2011,4.432266666666667
1364,11357,2012,5.53639618138425
1365,11357,2013,5.816265060240958
1366,11357,2014,5.932963549920762
1367,11357,2015,7.109947337624338
1368,11357,2016,6.434016393442626
1369,11357,2017,5.695983436853006
1370,11357,2018,6.165442477876105
1371,11358,2010,4.381481481481486
1372,11358,2011,4.720974760661446
1373,11358,2012,5.6431952662721905
1374,11358,2013,5.781021276595744
1375,11358,2014,5.848350398179735
1376,11358,2015,6.425745257452587
1377,11358,2016,6.126245999085493
1378,11358,2017,5.592294520547955
1379,11358,2018,6.0951718494271745
1380,11359,2013,1.15
1381,11359,2014,0.7
1382,11359,2016,3.1500000000000004
1383,11359,2017,4.5
1384,11359,2018,5.9750000000000005
1385,11360,2010,3.072727272727271
1386,11360,2011,4.856220095693781
1387,11360,2012,6.066296296296296
1388,11360,2013,6.540051020408168
1389,11360,2014,5.8569682151589255
1390,11360,2015,5.735564053537284
1391,11360,2016,5.671492537313429
1392,11360,2017,6.062240000000002
1393,11360,2018,6.098007968127494
1394,11361,2010,4.570394736842106
1395,11361,2011,4.672631578947366
1396,11361,2012,5.7370309951060365
1397,11361,2013,5.166482758620689
1398,11361,2014,5.0616997792494525
1399,11361,2015,5.195962732919256
1400,11361,2016,5.197841726618698
1401,11361,2017,5.232717086834735
1402,11361,2018,5.899052924791098
1403,11362,2010,5.7265306122449
1404,11362,2011,4.172727272727272
1405,11362,2012,6.536296296296293
1406,11362,2013,5.318421052631579
1407,11362,2014,5.834631147540988
1408,11362,2015,5.045807770961144
1409,11362,2016,4.965511811023621
1410,11362,2017,5.0503912363067265
1411,11362,2018,5.6456883509833595
1412,11363,2010,5.037142857142857
1413,11363,2011,5.346153846153848
1414,11363,2012,6.149655172413795
1415,11363,2013,5.5348039215686295
1416,11363,2014,5.178399999999999
1417,11363,2015,4.918994413407816
1418,11363,2016,5.6491935483871005
1419,11363,2017,5.630085959885389
1420,11363,2018,6.018652849740938
1421,11364,2010,3.9476190476190474
1422,11364,2011,5.018691588785048
1423,11364,2012,5.5115577889447245
1424,11364,2013,5.867411545623833
1425,11364,2014,5.660270270270268
1426,11364,2015,5.142170022371356
1427,11364,2016,5.678743961352656
1428,11364,2017,6.00402525651145
1429,11364,2018,6.1308303249097476
1430,11365,2010,6.819379844961241
1431,11365,2011,7.664519650655021
1432,11365,2012,7.692255892255904
1433,11365,2013,7.893065405831361
1434,11365,2014,6.276099071207429
1435,11365,2015,7.253905325443799
1436,11365,2016,7.579369250985544
1437,11365,2017,6.944961524367898
1438,11365,2018,7.121958568738224
1439,11366,2010,7.140697674418605
1440,11366,2011,8.186889460154237
1441,11366,2012,8.22191435768262
1442,11366,2013,8.545890410958904
1443,11366,2014,6.250269541778974
1444,11366,2015,6.176773835920193
1445,11366,2016,6.574605678233456
1446,11366,2017,3.5287350718986517
1447,11366,2018,3.8590714948932363
1448,11367,2010,6.914893617021273
1449,11367,2011,6.979461279461282
1450,11367,2012,7.483578431372541
1451,11367,2013,7.893039918116694
1452,11367,2014,5.59502125075896
1453,11367,2015,7.9007019783024734
1454,11367,2016,8.16735829959516
1455,11367,2017,6.774872448979598
1456,11367,2018,6.531374363720512
1457,11368,2010,3.872737430167596
1458,11368,2011,4.26047509072914
1459,11368,2012,5.12198203256597
1460,11368,2013,5.283761071996355
1461,11368,2014,5.259277917716214
1462,11368,2015,6.608579725448786
1463,11368,2016,6.534653901177523
1464,11368,2017,7.092641129032202
1465,11368,2018,7.269117819804998
1466,11369,2010,4.548463356973995
1467,11369,2011,5.214110429447864
1468,11369,2012,5.642873763816174
1469,11369,2013,5.217062737642588
1470,11369,2014,5.168214152003007
1471,11369,2015,6.51235257603973
1472,11369,2016,6.7761655172413775
1473,11369,2017,8.63544731130938
1474,11369,2018,6.904109589041089
1475,11370,2010,5.5015544041450815
1476,11370,2011,5.164655172413796
1477,11370,2012,5.498977272727279
1478,11370,2013,5.8393039049236055
1479,11370,2014,6.003263546798026
1480,11370,2015,6.953913519430771
1481,11370,2016,7.577226119805719
1482,11370,2017,8.32018306636153
1483,11370,2018,7.476777251184849
1484,11371,2011,2.066666666666667
1485,11371,2012,0.2
1486,11371,2013,0.5
1487,11371,2014,2.45
1488,11371,2015,12.25
1489,11371,2016,6.636363636363637
1490,11371,2017,7.25
1491,11372,2010,5.0763754045307445
1492,11372,2011,5.447158131682611
1493,11372,2012,5.506089108910886
1494,11372,2013,5.8509762308998265
1495,11372,2014,5.900167879127015
1496,11372,2015,6.333295647258342
1497,11372,2016,6.76891856506939
1498,11372,2017,8.306285845377376
1499,11372,2018,7.045121056493045
1500,11373,2010,3.601746724890829
1501,11373,2011,4.028207343412532
1502,11373,2012,4.886017820424944
1503,11373,2013,5.011223880597019
1504,11373,2014,5.540065604498594
1505,11373,2015,6.684502923976604
1506,11373,2016,6.690366566318411
1507,11373,2017,6.4463502553319225
1508,11373,2018,7.447815072830871
1509,11374,2010,3.154380664652567
1510,11374,2011,4.231818181818179
1511,11374,2012,4.481833616298808
1512,11374,2013,4.476608538785332
1513,11374,2014,5.808490566037731
1514,11374,2015,7.131844029244525
1515,11374,2016,8.025150123631231
1516,11374,2017,10.784928909952615
1517,11374,2018,10.584804101061867
1518,11375,2010,3.4170556552962306
1519,11375,2011,4.182356647763076
1520,11375,2012,4.429965635738822
1521,11375,2013,4.688455103179023
1522,11375,2014,5.413659793814437
1523,11375,2015,6.726712328767109
1524,11375,2016,7.801545698924737
1525,11375,2017,10.165523512600634
1526,11375,2018,10.851255539143299
1527,11377,2010,5.818153526970959
1528,11377,2011,6.25790689996697
1529,11377,2012,6.695535444947198
1530,11377,2013,7.384060552092611
1531,11377,2014,8.024274461028185
1532,11377,2015,9.702242079610016
1533,11377,2016,10.531033938437277
1534,11377,2017,9.704134466769727
1535,11377,2018,10.278662894580096
1536,11378,2010,6.222033898305085
1537,11378,2011,6.996936080295827
1538,11378,2012,8.987941176470589
1539,11378,2013,7.285347432024175
1540,11378,2014,8.711001757469242
1541,11378,2015,9.111170064227881
1542,11378,2016,9.743134054274606
1543,11378,2017,11.679948013367971
1544,11378,2018,8.876395708310616
1545,11379,2010,4.937982195845696
1546,11379,2011,6.4776765375854275
1547,11379,2012,9.06454472199838
1548,11379,2013,7.8162539682539665
1549,11379,2014,8.773343605547002
1550,11379,2015,9.024687729610585
1551,11379,2016,9.501392111368913
1552,11379,2017,11.51778541226216
1553,11379,2018,8.937390180878573
1554,11385,2010,5.552534562211977
1555,11385,2011,6.138740920096865
1556,11385,2012,8.591832167832147
1557,11385,2013,7.085058796403027
1558,11385,2014,8.365804550662931
1559,11385,2015,8.503705463182898
1560,11385,2016,8.790610202805292
1561,11385,2017,10.687465874417853
1562,11385,2018,7.817557375719762
1563,11411,2010,8.903896103896104
1564,11411,2011,7.371759259259265
1565,11411,2012,5.9037845705967955
1566,11411,2013,5.943229166666672
1567,11411,2014,7.527873563218393
1568,11411,2015,9.056182472989205
1569,11411,2016,9.779318448883672
1570,11411,2017,8.75044334975369
1571,11411,2018,7.562127236580527
1572,11412,2010,7.237383177570094
1573,11412,2011,7.688465723612623
1574,11412,2012,8.235264227642269
1575,11412,2013,7.370616570327568
1576,11412,2014,6.5644171779141125
1577,11412,2015,7.350000000000008
1578,11412,2016,7.752650540401437
1579,11412,2017,7.055695142378552
1580,11412,2018,6.75105465004794
1581,11413,2010,8.307446808510642
1582,11413,2011,8.024836601307193
1583,11413,2012,8.121651560926468
1584,11413,2013,6.805719733079133
1585,11413,2014,7.886164874551986
1586,11413,2015,9.170855457227148
1587,11413,2016,9.339516957862266
1588,11413,2017,9.053210633946824
1589,11413,2018,7.828760476400545
1590,11414,2010,5.3573643410852725
1591,11414,2011,7.029915966386559
1592,11414,2012,8.288738738738745
1593,11414,2013,8.539444444444449
1594,11414,2014,6.869501226492229
1595,11414,2015,8.285753052917217
1596,11414,2016,8.04294736842107
1597,11414,2017,7.063001027749229
1598,11414,2018,6.520939445387666
1599,11415,2010,5.557801418439716
1600,11415,2011,5.5295295295295155
1601,11415,2012,6.2682986536107705
1602,11415,2013,6.338028169014086
1603,11415,2014,5.841690962099116
1604,11415,2015,6.930656934306575
1605,11415,2016,7.912440695835531
1606,11415,2017,8.401552795031057
1607,11415,2018,7.36947592067988
1608,11416,2010,5.407727272727275
1609,11416,2011,5.6637739656912105
1610,11416,2012,5.900250836120406
1611,11416,2013,5.8748990578734865
1612,11416,2014,5.738598223099704
1613,11416,2015,8.094952198852777
1614,11416,2016,8.432675372001206
1615,11416,2017,8.531716621253395
1616,11416,2018,8.132228360957656
1617,11417,2010,5.969379844961241
1618,11417,2011,6.934156050955417
1619,11417,2012,7.2254349627174905
1620,11417,2013,7.719382022471902
1621,11417,2014,6.469174646602815
1622,11417,2015,7.976813317479194
1623,11417,2016,8.116267628730741
1624,11417,2017,6.83253947709034
1625,11417,2018,6.75823960880195
1626,11418,2010,5.004379562043796
1627,11418,2011,5.272309628697294
1628,11418,2012,5.963913595933923
1629,11418,2013,6.319167579408549
1630,11418,2014,6.1028284331968745
1631,11418,2015,7.975137952176575
1632,11418,2016,8.76819647730091
1633,11418,2017,8.973742331288344
1634,11418,2018,7.663572241183153
1635,11419,2010,5.47572463768116
1636,11419,2011,5.7699118942731324
1637,11419,2012,6.6195131845841875
1638,11419,2013,6.752932960893853
1639,11419,2014,6.0428507295173866
1640,11419,2015,7.8395654659805585
1641,11419,2016,8.051155624036978
1642,11419,2017,7.607651166245714
1643,11419,2018,6.893136520305681
1644,11420,2010,5.596134020618556
1645,11420,2011,6.753422690282444
1646,11420,2012,7.223006833712978
1647,11420,2013,7.747628951747091
1648,11420,2014,6.487903917643698
1649,11420,2015,7.713924050632913
1650,11420,2016,8.00048973441325
1651,11420,2017,6.668236440402727
1652,11420,2018,6.333698442580868
1653,11421,2010,5.600240963855419
1654,11421,2011,5.500923787528876
1655,11421,2012,5.995297977036633
1656,11421,2013,6.104595744680856
1657,11421,2014,6.198156956004749
1658,11421,2015,8.107121525384798
1659,11421,2016,8.681367318711693
1660,11421,2017,8.45522022838501
1661,11421,2018,7.784836135167219
1662,11422,2010,9.245930232558136
1663,11422,2011,8.351479289940826
1664,11422,2012,7.899054054054056
1665,11422,2013,7.633594771241823
1666,11422,2014,8.40387531592248
1667,11422,2015,9.25362116991644
1668,11422,2016,9.182217573221752
1669,11422,2017,9.598210862619814
1670,11422,2018,7.972302558398228
1671,11423,2010,6.327667984189727
1672,11423,2011,6.658901515151529
1673,11423,2012,7.28711595639247
1674,11423,2013,7.37698113207546
1675,11423,2014,6.498832035595112
1676,11423,2015,6.585587002096438
1677,11423,2016,7.147605224963719
1678,11423,2017,5.889100575985812
1679,11423,2018,5.995882097962713
1680,11426,2010,7.288659793814436
1681,11426,2011,7.245770065075925
1682,11426,2012,8.477500000000001
1683,11426,2013,6.800502512562811
1684,11426,2014,8.014859437751014
1685,11426,2015,9.046905537459292
1686,11426,2016,9.916535433070859
1687,11426,2017,8.995294117647063
1688,11426,2018,8.156641053787059
1689,11427,2010,5.3530434782608705
1690,11427,2011,7.0361884368308365
1691,11427,2012,7.6188679245282955
1692,11427,2013,6.594797687861272
1693,11427,2014,7.379253112033196
1694,11427,2015,8.369603097773483
1695,11427,2016,8.941166936790918
1696,11427,2017,7.727917620137307
1697,11427,2018,8.21040634291377
1698,11428,2010,8.353676470588239
1699,11428,2011,7.531746031746032
1700,11428,2012,8.158699808795419
1701,11428,2013,6.032649253731343
1702,11428,2014,8.231655372700864
1703,11428,2015,10.029061976549409
1704,11428,2016,9.33284564740308
1705,11428,2017,9.162973977695168
1706,11428,2018,7.941551246537394
1707,11429,2010,9.08582677165354
1708,11429,2011,7.611819887429635
1709,11429,2012,8.149665551839457
1710,11429,2013,6.759404388714735
1711,11429,2014,7.538910133843222
1712,11429,2015,9.826566217287853
1713,11429,2016,10.150497322111708
1714,11429,2017,9.06359416445622
1715,11429,2018,8.545858585858593
1716,11430,2010,8.4
1717,11430,2011,6.2250000000000005
1718,11430,2012,8.550000000000002
1719,11430,2013,5.109523809523809
